relative_path,filename,extension,size_bytes,archive_expected_size_bytes,size_match,is_file,is_directory,is_symlink,zero_byte,category,notes
DEJA-VU/segments/sub-P009/S002_quadrant_C_pos3.h5,S002_quadrant_C_pos3.h5,.h5,6291456,6499610,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P009/S002_transition_B_to_C_period.h5,S002_transition_B_to_C_period.h5,.h5,6029312,6053502,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P009/S002_transition_C_to_A_period.h5,S002_transition_C_to_A_period.h5,.h5,6055628,6055628,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P009/S002_transition_D_to_B_period.h5,S002_transition_D_to_B_period.h5,.h5,6029312,6061842,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P010/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8089072,8089072,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P010/S001_quadrant_A_pos2.h5,S001_quadrant_A_pos2.h5,.h5,7658406,7658406,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P010/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,7290420,7290420,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P010/S001_quadrant_C_pos4.h5,S001_quadrant_C_pos4.h5,.h5,8003144,8003144,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P010/S001_transition_A_to_B_period.h5,S001_transition_A_to_B_period.h5,.h5,5909803,5909803,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P010/S001_transition_B_to_C_period.h5,S001_transition_B_to_C_period.h5,.h5,5767168,5897313,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P010/S001_transition_D_to_A_period.h5,S001_transition_D_to_A_period.h5,.h5,5879799,5879799,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8028014,8028014,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S001_quadrant_A_pos2.h5,S001_quadrant_A_pos2.h5,.h5,7537425,7537425,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,9619042,9619042,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S001_quadrant_C_pos4.h5,S001_quadrant_C_pos4.h5,.h5,8723769,8723769,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S001_transition_A_to_B_period.h5,S001_transition_A_to_B_period.h5,.h5,5866831,5866831,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S001_transition_B_to_C_period.h5,S001_transition_B_to_C_period.h5,.h5,5867156,5867156,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S001_transition_D_to_A_period.h5,S001_transition_D_to_A_period.h5,.h5,5852285,5852285,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S002_neutral_baseline.h5,S002_neutral_baseline.h5,.h5,7969034,7969034,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S002_quadrant_A_pos2.h5,S002_quadrant_A_pos2.h5,.h5,5666118,5666118,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S002_quadrant_B_pos4.h5,S002_quadrant_B_pos4.h5,.h5,9351249,9351249,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S002_quadrant_C_pos3.h5,S002_quadrant_C_pos3.h5,.h5,7848711,7848711,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S002_transition_A_to_C_period.h5,S002_transition_A_to_C_period.h5,.h5,5767168,5807733,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P011/S002_transition_C_to_B_period.h5,S002_transition_C_to_B_period.h5,.h5,5811937,5811937,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P011/S002_transition_D_to_A_period.h5,S002_transition_D_to_A_period.h5,.h5,5800600,5800600,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P012/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8013628,8013628,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P012/S001_quadrant_A_pos4.h5,S001_quadrant_A_pos4.h5,.h5,7582405,7582405,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P012/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,7497043,7497043,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P012/S001_quadrant_C_pos2.h5,S001_quadrant_C_pos2.h5,.h5,7873912,7873912,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P012/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5824827,5824827,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P012/S001_transition_C_to_B_period.h5,S001_transition_C_to_B_period.h5,.h5,5821702,5821702,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P012/S001_transition_D_to_C_period.h5,S001_transition_D_to_C_period.h5,.h5,5821896,5821896,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P013/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8001571,8001571,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P013/S001_quadrant_A_pos3.h5,S001_quadrant_A_pos3.h5,.h5,7524257,7524257,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P013/S001_quadrant_B_pos2.h5,S001_quadrant_B_pos2.h5,.h5,7521635,7521635,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P013/S001_quadrant_C_pos4.h5,S001_quadrant_C_pos4.h5,.h5,8705131,8705131,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P013/S001_transition_A_to_C_period.h5,S001_transition_A_to_C_period.h5,.h5,5848180,5848180,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P013/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5845560,5845560,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P013/S001_transition_D_to_B_period.h5,S001_transition_D_to_B_period.h5,.h5,5836784,5836784,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P014/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8019759,8019759,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P014/S001_quadrant_A_pos3.h5,S001_quadrant_A_pos3.h5,.h5,7631932,7631932,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P014/S001_quadrant_B_pos2.h5,S001_quadrant_B_pos2.h5,.h5,9596471,9596471,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P014/S001_quadrant_C_pos4.h5,S001_quadrant_C_pos4.h5,.h5,6300826,6300826,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P014/S001_transition_A_to_C_period.h5,S001_transition_A_to_C_period.h5,.h5,5870799,5870799,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P014/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5866276,5866276,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P014/S001_transition_D_to_B_period.h5,S001_transition_D_to_B_period.h5,.h5,5849051,5849051,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P015/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8115166,8115166,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P015/S001_quadrant_A_pos3.h5,S001_quadrant_A_pos3.h5,.h5,7122428,7122428,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P015/S001_quadrant_B_pos4.h5,S001_quadrant_B_pos4.h5,.h5,7704220,7704220,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P015/S001_quadrant_C_pos2.h5,S001_quadrant_C_pos2.h5,.h5,6381908,6381908,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P015/S001_transition_A_to_B_period.h5,S001_transition_A_to_B_period.h5,.h5,5978046,5978046,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P015/S001_transition_C_to_A_period.h5,S001_transition_C_to_A_period.h5,.h5,5767168,5970348,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P015/S001_transition_D_to_C_period.h5,S001_transition_D_to_C_period.h5,.h5,5933588,5933588,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P016/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8128260,8128260,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P016/S001_quadrant_A_pos4.h5,S001_quadrant_A_pos4.h5,.h5,7074152,7074152,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P016/S001_quadrant_B_pos2.h5,S001_quadrant_B_pos2.h5,.h5,7634789,7634789,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P016/S001_quadrant_C_pos3.h5,S001_quadrant_C_pos3.h5,.h5,8042464,8042464,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P016/S001_transition_B_to_C_period.h5,S001_transition_B_to_C_period.h5,.h5,5940861,5940861,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P016/S001_transition_C_to_A_period.h5,S001_transition_C_to_A_period.h5,.h5,5941388,5941388,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P016/S001_transition_D_to_B_period.h5,S001_transition_D_to_B_period.h5,.h5,5922935,5922935,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8076505,8076505,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S001_quadrant_A_pos4.h5,S001_quadrant_A_pos4.h5,.h5,7038937,7038937,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,7077888,7276961,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P017/S001_quadrant_C_pos2.h5,S001_quadrant_C_pos2.h5,.h5,6297223,6297223,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5895194,5895194,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S001_transition_C_to_B_period.h5,S001_transition_C_to_B_period.h5,.h5,5887408,5887408,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S001_transition_D_to_C_period.h5,S001_transition_D_to_C_period.h5,.h5,5767168,5863149,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P017/S002_neutral_baseline.h5,S002_neutral_baseline.h5,.h5,7978969,7978969,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S002_quadrant_A_pos3.h5,S002_quadrant_A_pos3.h5,.h5,7849494,7849494,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S002_quadrant_B_pos2.h5,S002_quadrant_B_pos2.h5,.h5,11623955,11623955,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S002_quadrant_C_pos4.h5,S002_quadrant_C_pos4.h5,.h5,5572044,5572044,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S002_transition_A_to_C_period.h5,S002_transition_A_to_C_period.h5,.h5,5838445,5838445,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S002_transition_B_to_A_period.h5,S002_transition_B_to_A_period.h5,.h5,5833987,5833987,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P017/S002_transition_D_to_B_period.h5,S002_transition_D_to_B_period.h5,.h5,5826250,5826250,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P018/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8053217,8053217,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P018/S001_quadrant_A_pos4.h5,S001_quadrant_A_pos4.h5,.h5,5733736,5733736,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P018/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,7542540,7542540,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P018/S001_quadrant_C_pos2.h5,S001_quadrant_C_pos2.h5,.h5,7934208,7934208,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P018/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5864057,5864057,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P018/S001_transition_C_to_B_period.h5,S001_transition_C_to_B_period.h5,.h5,5862227,5862227,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P018/S001_transition_D_to_C_period.h5,S001_transition_D_to_C_period.h5,.h5,5863187,5863187,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P019/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,6719738,6719738,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P019/S001_quadrant_A_pos2.h5,S001_quadrant_A_pos2.h5,.h5,6133897,6133897,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P019/S001_quadrant_B_pos4.h5,S001_quadrant_B_pos4.h5,.h5,5822835,5822835,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P019/S001_quadrant_C_pos3.h5,S001_quadrant_C_pos3.h5,.h5,5114928,5114928,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P019/S001_transition_A_to_C_period.h5,S001_transition_A_to_C_period.h5,.h5,4762427,4762427,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P019/S001_transition_C_to_B_period.h5,S001_transition_C_to_B_period.h5,.h5,4764374,4764374,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P019/S001_transition_D_to_A_period.h5,S001_transition_D_to_A_period.h5,.h5,4760670,4760670,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P020/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,7945624,7945624,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P020/S001_quadrant_A_pos3.h5,S001_quadrant_A_pos3.h5,.h5,7551867,7551867,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P020/S001_quadrant_B_pos2.h5,S001_quadrant_B_pos2.h5,.h5,7463153,7463153,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P020/S001_quadrant_C_pos4.h5,S001_quadrant_C_pos4.h5,.h5,8659261,8659261,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P020/S001_transition_A_to_C_period.h5,S001_transition_A_to_C_period.h5,.h5,5805523,5805523,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P020/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5806459,5806459,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P020/S001_transition_D_to_B_period.h5,S001_transition_D_to_B_period.h5,.h5,5791748,5791748,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P021/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,7726773,7726773,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P021/S001_quadrant_A_pos3.h5,S001_quadrant_A_pos3.h5,.h5,5505024,5527961,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P021/S001_quadrant_B_pos2.h5,S001_quadrant_B_pos2.h5,.h5,9094295,9094295,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P021/S001_quadrant_C_pos4.h5,S001_quadrant_C_pos4.h5,.h5,6082500,6082500,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P021/S001_transition_A_to_C_period.h5,S001_transition_A_to_C_period.h5,.h5,5656032,5656032,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P021/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5653001,5653001,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P021/S001_transition_D_to_B_period.h5,S001_transition_D_to_B_period.h5,.h5,5505024,5646969,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P022/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,7927145,7927145,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P022/S001_quadrant_A_pos2.h5,S001_quadrant_A_pos2.h5,.h5,5659082,5659082,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P022/S001_quadrant_B_pos4.h5,S001_quadrant_B_pos4.h5,.h5,9522908,9522908,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P022/S001_quadrant_C_pos3.h5,S001_quadrant_C_pos3.h5,.h5,8388608,8606425,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P022/S001_transition_A_to_C_period.h5,S001_transition_A_to_C_period.h5,.h5,5797996,5797996,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P022/S001_transition_C_to_B_period.h5,S001_transition_C_to_B_period.h5,.h5,5797809,5797809,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P022/S001_transition_D_to_A_period.h5,S001_transition_D_to_A_period.h5,.h5,5788322,5788322,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P023/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8086728,8086728,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P023/S001_quadrant_A_pos4.h5,S001_quadrant_A_pos4.h5,.h5,7069597,7069597,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P023/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,9437184,9683690,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P023/S001_quadrant_C_pos2.h5,S001_quadrant_C_pos2.h5,.h5,8650752,8729831,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P023/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5910741,5910741,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P023/S001_transition_C_to_B_period.h5,S001_transition_C_to_B_period.h5,.h5,5767168,5903626,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P023/S001_transition_D_to_C_period.h5,S001_transition_D_to_C_period.h5,.h5,5870992,5870992,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P024/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,7943583,7943583,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P024/S001_quadrant_A_pos2.h5,S001_quadrant_A_pos2.h5,.h5,5644210,5644210,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P024/S001_quadrant_B_pos4.h5,S001_quadrant_B_pos4.h5,.h5,9510484,9510484,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P024/S001_quadrant_C_pos3.h5,S001_quadrant_C_pos3.h5,.h5,7828830,7828830,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P024/S001_transition_A_to_C_period.h5,S001_transition_A_to_C_period.h5,.h5,5788770,5788770,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P024/S001_transition_C_to_B_period.h5,S001_transition_C_to_B_period.h5,.h5,5788146,5788146,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P024/S001_transition_D_to_A_period.h5,S001_transition_D_to_A_period.h5,.h5,5778676,5778676,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P025/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,7962180,7962180,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P025/S001_quadrant_A_pos2.h5,S001_quadrant_A_pos2.h5,.h5,5706028,5706028,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P025/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,7525967,7525967,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P025/S001_quadrant_C_pos4.h5,S001_quadrant_C_pos4.h5,.h5,6284620,6284620,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P025/S001_transition_A_to_B_period.h5,S001_transition_A_to_B_period.h5,.h5,5847870,5847870,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P025/S001_transition_B_to_C_period.h5,S001_transition_B_to_C_period.h5,.h5,5849145,5849145,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P025/S001_transition_D_to_A_period.h5,S001_transition_D_to_A_period.h5,.h5,5835055,5835055,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P026/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8000231,8000231,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P026/S001_quadrant_A_pos2.h5,S001_quadrant_A_pos2.h5,.h5,6931773,6931773,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P026/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,7519005,7519005,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P026/S001_quadrant_C_pos4.h5,S001_quadrant_C_pos4.h5,.h5,6282777,6282777,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P026/S001_transition_A_to_B_period.h5,S001_transition_A_to_B_period.h5,.h5,5842461,5842461,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P026/S001_transition_B_to_C_period.h5,S001_transition_B_to_C_period.h5,.h5,5838997,5838997,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P026/S001_transition_D_to_A_period.h5,S001_transition_D_to_A_period.h5,.h5,5818876,5818876,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P027/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8103107,8103107,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P027/S001_quadrant_A_pos4.h5,S001_quadrant_A_pos4.h5,.h5,5808589,5808589,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P027/S001_quadrant_B_pos3.h5,S001_quadrant_B_pos3.h5,.h5,9437184,9531916,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P027/S001_quadrant_C_pos2.h5,S001_quadrant_C_pos2.h5,.h5,7962033,7962033,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P027/S001_transition_B_to_A_period.h5,S001_transition_B_to_A_period.h5,.h5,5922812,5922812,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P027/S001_transition_C_to_B_period.h5,S001_transition_C_to_B_period.h5,.h5,5913904,5913904,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P027/S001_transition_D_to_C_period.h5,S001_transition_D_to_C_period.h5,.h5,5882267,5882267,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P028/S001_neutral_baseline.h5,S001_neutral_baseline.h5,.h5,8054019,8054019,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P028/S001_quadrant_A_pos4.h5,S001_quadrant_A_pos4.h5,.h5,5762035,5762035,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P028/S001_quadrant_B_pos2.h5,S001_quadrant_B_pos2.h5,.h5,9612034,9612034,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P028/S001_quadrant_C_pos3.h5,S001_quadrant_C_pos3.h5,.h5,7939332,7939332,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P028/S001_transition_B_to_C_period.h5,S001_transition_B_to_C_period.h5,.h5,5870839,5870839,True,True,False,False,False,segment_file,
DEJA-VU/segments/sub-P028/S001_transition_C_to_A_period.h5,S001_transition_C_to_A_period.h5,.h5,5767168,5870161,False,True,False,False,False,segment_file,"TRUNCATED - unar decoder failure, see decision_log.md"
DEJA-VU/segments/sub-P028/S001_transition_D_to_B_period.h5,S001_transition_D_to_B_period.h5,.h5,5862954,5862954,True,True,False,False,False,segment_file,
